text,text_clean,tokens,normalisasi,stopword,final_text,label,sterilisasi,stemming
"#repost @p2ptmkemenkesri

apa saja faktor pemicu gejala serangan jantung?
.
#cerdik #cegahptm #dukunggermas #jantung 
https://
instagram.com/p/ctzdglsp9hi/
?utm_medium=twitter
…",apa saja faktor pemicu gejala serangan jantung instagram com p ctzdglsp hi utm medium twitter,"['apa', 'saja', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung', 'instagram', 'com', 'p', 'ctzdglsp', 'hi', 'utm', 'medium', 'twitter']","['apa', 'saja', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung', 'instagram', 'com', 'p', 'ctzdglsp', 'hai', 'utm', 'medium', 'twitter']","['apa', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung', 'instagram', 'com', 'p', 'ctzdglsp', 'hai', 'utm', 'medium', 'twitter']",apa faktor picu gejala serang jantung instagram com p ctzdglsp hai utm medium twitter,tidak berisiko,apa picu serang jantung instagram com p ctzdglsp hai utm medium twitter,apa faktor picu gejala serang jantung instagram com p ctzdglsp hai utm medium twitter
"apa saja faktor pemicu gejala serangan jantung?
.
#cerdik #cegahptm #dukunggermas #jantung",apa saja faktor pemicu gejala serangan jantung,"['apa', 'saja', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung']","['apa', 'saja', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung']","['apa', 'faktor', 'pemicu', 'gejala', 'serangan', 'jantung']",apa faktor picu gejala serang jantung,tidak berisiko,apa picu serang jantung,apa faktor picu gejala serang jantung
"gaya hidup merupakan salah satu faktor resiko kematian mendadak akibat serangan jantung
 

https://
health.tribunnews.com/2021/09/14/gay
a-hidup-merupakan-salah-satu-faktor-resiko-kematian-mendadak-akibat-serangan-jantung
… via 
@tribunhealth",gaya hidup merupakan salah satu faktor resiko kematian mendadak akibat serangan jantung health tribunnews com gay a hidup merupakan salah satu faktor resiko kematian mendadak akibat serangan jantung via,"['gaya', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'health', 'tribunnews', 'com', 'gay', 'a', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'via']","['gaya', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'health', 'tribunnews', 'com', 'gay', 'a', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'via']","['gaya', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'health', 'tribunnews', 'com', 'gay', 'a', 'hidup', 'merupakan', 'salah', 'satu', 'faktor', 'resiko', 'kematian', 'mendadak', 'akibat', 'serangan', 'jantung', 'via']",gaya hidup rupa salah satu faktor resiko mati dadak akibat serang jantung health tribunnews com gay a hidup rupa salah satu faktor resiko mati dadak akibat serang jantung via,tidak berisiko,gaya hidup rupa salah satu resiko mati dadak akibat serang jantung health tribunnews com gay a hidup rupa salah satu resiko mati dadak akibat serang jantung via,gaya hidup rupa salah satu faktor resiko mati dadak akibat serang jantung health tribunnews com gay a hidup rupa salah satu faktor resiko mati dadak akibat serang jantung via
"lantas, mengapa anak muda sekarang banyak yang mengalami serangan jantung? benarkah faktor utamanya adalah gaya hidup?


https://
lifestyle.sindonews.com/read/535254/15
5/serangan-jantung-banyak-dialami-anak-muda-ini-penyebabnya-1631092184
…",lantas mengapa anak muda sekarang banyak yang mengalami serangan jantung benarkah faktor utamanya adalah gaya hidup lifestyle sindonews com read serangan jantung banyak dialami anak muda ini penyebabnya,"['lantas', 'mengapa', 'anak', 'muda', 'sekarang', 'banyak', 'yang', 'mengalami', 'serangan', 'jantung', 'benarkah', 'faktor', 'utamanya', 'adalah', 'gaya', 'hidup', 'lifestyle', 'sindonews', 'com', 'read', 'serangan', 'jantung', 'banyak', 'dialami', 'anak', 'muda', 'ini', 'penyebabnya']","['lantas', 'mengapa', 'anak', 'muda', 'sekarang', 'banyak', 'yang', 'mengalami', 'serangan', 'jantung', 'benarkah', 'faktor', 'utamanya', 'adalah', 'gaya', 'hidup', 'lifestyle', 'sindonews', 'com', 'read', 'serangan', 'jantung', 'banyak', 'dialami', 'anak', 'muda', 'ini', 'penyebabnya']","['lantas', 'anak', 'muda', 'sekarang', 'banyak', 'mengalami', 'serangan', 'jantung', 'benarkah', 'faktor', 'utamanya', 'gaya', 'hidup', 'lifestyle', 'sindonews', 'com', 'read', 'serangan', 'jantung', 'banyak', 'dialami', 'anak', 'muda', 'penyebabnya']",lantas anak muda sekarang banyak alami serang jantung benar faktor utama gaya hidup lifestyle sindonews com read serang jantung banyak alami anak muda sebab,tidak berisiko,lantas anak muda sekarang banyak alami serang jantung benar utama gaya hidup lifestyle sindonews com read serang jantung banyak alami anak muda sebab,lantas anak muda sekarang banyak alami serang jantung benar faktor utama gaya hidup lifestyle sindonews com read serang jantung banyak alami anak muda sebab
"terlalu banyak konsumsi garam dapat menyebabkan retensi cairan, yang dapat meningkatkan tekanan darah. padahal, tekanan darah tinggi merupakan faktor risiko utama serangan jantung, stroke dan gagal jantung.",terlalu banyak konsumsi garam dapat menyebabkan retensi cairan yang dapat meningkatkan tekanan darah padahal tekanan darah tinggi merupakan faktor risiko utama serangan jantung stroke dan gagal jantung,"['terlalu', 'banyak', 'konsumsi', 'garam', 'dapat', 'menyebabkan', 'retensi', 'cairan', 'yang', 'dapat', 'meningkatkan', 'tekanan', 'darah', 'padahal', 'tekanan', 'darah', 'tinggi', 'merupakan', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'stroke', 'dan', 'gagal', 'jantung']","['terlalu', 'banyak', 'konsumsi', 'garam', 'dapat', 'menyebabkan', 'retensi', 'cairan', 'yang', 'dapat', 'meningkatkan', 'tekanan', 'darah', 'padahal', 'tekanan', 'darah', 'tinggi', 'merupakan', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'stroke', 'dan', 'gagal', 'jantung']","['terlalu', 'banyak', 'konsumsi', 'garam', 'menyebabkan', 'retensi', 'cairan', 'meningkatkan', 'tekanan', 'darah', 'padahal', 'tekanan', 'darah', 'tinggi', 'merupakan', 'faktor', 'risiko', 'utama', 'serangan', 'jantung', 'stroke', 'gagal', 'jantung']",terlalu banyak konsumsi garam sebab retensi cair tingkat tekan darah padahal tekan darah tinggi rupa faktor risiko utama serang jantung stroke gagal jantung,tidak berisiko,terlalu banyak konsumsi garam sebab retensi cair tingkat tekan darah padahal tekan darah tinggi rupa utama serang jantung stroke gagal jantung,terlalu banyak konsumsi garam sebab retensi cair tingkat tekan darah padahal tekan darah tinggi rupa faktor risiko utama serang jantung stroke gagal jantung
"tren yang mengkhawatirkan: meningkatnya insiden serangan jantung pada dewasa muda, olahraga berlebihan jadi salah satu faktor 
http://
dlvr.it/s6vsmq",tren yang mengkhawatirkan meningkatnya insiden serangan jantung pada dewasa muda olahraga berlebihan jadi salah satu faktor dlvr it s vsmq,"['tren', 'yang', 'mengkhawatirkan', 'meningkatnya', 'insiden', 'serangan', 'jantung', 'pada', 'dewasa', 'muda', 'olahraga', 'berlebihan', 'jadi', 'salah', 'satu', 'faktor', 'dlvr', 'it', 's', 'vsmq']","['trend', 'yang', 'mengkhawatirkan', 'meningkatnya', 'insiden', 'serangan', 'jantung', 'pada', 'dewasa', 'muda', 'olahraga', 'berlebihan', 'jadi', 'salah', 'satu', 'faktor', 'dlvr', 'it', 's', 'vsmq']","['trend', 'mengkhawatirkan', 'meningkatnya', 'insiden', 'serangan', 'jantung', 'dewasa', 'muda', 'olahraga', 'berlebihan', 'jadi', 'salah', 'satu', 'faktor', 'dlvr', 'it', 's', 'vsmq']",trend khawatir tingkat insiden serang jantung dewasa muda olahraga lebih jadi salah satu faktor dlvr it s vsmq,tidak berisiko,trend khawatir tingkat insiden serang jantung dewasa muda olahraga lebih jadi salah satu dlvr it s vsmq,trend khawatir tingkat insiden serang jantung dewasa muda olahraga lebih jadi salah satu faktor dlvr it s vsmq
"serangan jantung katanya, tp bisa jg sih itu krna faktor umurnya.",serangan jantung katanya tp bisa jg sih itu krna faktor umurnya,"['serangan', 'jantung', 'katanya', 'tp', 'bisa', 'jg', 'sih', 'itu', 'krna', 'faktor', 'umurnya']","['serangan', 'jantung', 'katanya', 'tapi', 'bisa', 'juga', 'sih', 'itu', 'karena', 'faktor', 'umurnya']","['serangan', 'jantung', 'katanya', 'sih', 'faktor', 'umurnya']",serang jantung kata sih faktor umur,tidak berisiko,serang jantung kata sih umur,serang jantung kata sih faktor umur
"hi, yuk ketahui apa saja faktor penyebab serangan jantung agar bisa melakukan pencegahan. simak di sini ya 
https://
bit.ly/3ciwbh8 :)",hi yuk ketahui apa saja faktor penyebab serangan jantung agar bisa melakukan pencegahan simak di sini ya bit ly ciwbh,"['hi', 'yuk', 'ketahui', 'apa', 'saja', 'faktor', 'penyebab', 'serangan', 'jantung', 'agar', 'bisa', 'melakukan', 'pencegahan', 'simak', 'di', 'sini', 'ya', 'bit', 'ly', 'ciwbh']","['hai', 'ayo', 'ketahui', 'apa', 'saja', 'faktor', 'penyebab', 'serangan', 'jantung', 'agar', 'bisa', 'melakukan', 'pencegahan', 'simak', 'di', 'sini', 'iya', 'bit', 'ly', 'ciwbh']","['hai', 'ayo', 'ketahui', 'apa', 'faktor', 'penyebab', 'serangan', 'jantung', 'melakukan', 'pencegahan', 'simak', 'sini', 'iya', 'bit', 'ly', 'ciwbh']",hai ayo tahu apa faktor sebab serang jantung laku cegah simak sini iya bit ly ciwbh,tidak berisiko,hai ayo tahu apa sebab serang jantung laku simak sini iya bit ly ciwbh,hai ayo tahu apa faktor sebab serang jantung laku cegah simak sini iya bit ly ciwbh
"pertanyaan saya cuma satu apakah data itu murni 100% karena vaksin atau karena faktor lain. bisa jadi loh seseorang pure terkena serangan jantung, namun karena kebetulan karena pernah vaksin jadi dimasukkan ke daftar. sebaiknya anda tanyakan hal teknis seperti itu kepada ahlinya.",pertanyaan saya cuma satu apakah data itu murni karena vaksin atau karena faktor lain bisa jadi loh seseorang pure terkena serangan jantung namun karena kebetulan karena pernah vaksin jadi dimasukkan ke daftar sebaiknya anda tanyakan hal teknis seperti itu kepada ahlinya,"['pertanyaan', 'saya', 'cuma', 'satu', 'apakah', 'data', 'itu', 'murni', 'karena', 'vaksin', 'atau', 'karena', 'faktor', 'lain', 'bisa', 'jadi', 'loh', 'seseorang', 'pure', 'terkena', 'serangan', 'jantung', 'namun', 'karena', 'kebetulan', 'karena', 'pernah', 'vaksin', 'jadi', 'dimasukkan', 'ke', 'daftar', 'sebaiknya', 'anda', 'tanyakan', 'hal', 'teknis', 'seperti', 'itu', 'kepada', 'ahlinya']","['pertanyaan', 'saya', 'cuma', 'satu', 'apakah', 'data', 'itu', 'murni', 'karena', 'vaksin', 'atau', 'karena', 'faktor', 'lain', 'bisa', 'jadi', 'loh', 'seseorang', 'pure', 'terkena', 'serangan', 'jantung', 'namun', 'karena', 'kebetulan', 'karena', 'pernah', 'vaksin', 'jadi', 'dimasukkan', 'ke', 'daftar', 'sebaiknya', 'anda', 'tanyakan', 'hal', 'teknis', 'seperti', 'itu', 'kepada', 'ahlinya']","['pertanyaan', 'cuma', 'satu', 'data', 'murni', 'vaksin', 'faktor', 'jadi', 'loh', 'seseorang', 'pure', 'terkena', 'serangan', 'jantung', 'kebetulan', 'pernah', 'vaksin', 'jadi', 'dimasukkan', 'daftar', 'sebaiknya', 'tanyakan', 'teknis', 'ahlinya']",tanya cuma satu data murni vaksin faktor jadi loh orang pure kena serang jantung betul pernah vaksin jadi masuk daftar baik tanya teknis ahli,tidak berisiko,tanya cuma satu data murni vaksin jadi loh pure kena serang jantung betul pernah vaksin jadi masuk daftar baik tanya teknis ahli,tanya cuma satu data murni vaksin faktor jadi loh orang pure kena serang jantung betul pernah vaksin jadi masuk daftar baik tanya teknis ahli
"ada beberapa faktor risiko serangan jantung yang jarang diketahui, sehinggga tidak jarang bisa menimbulkan bahaya tanpa disadari. 
http://
dlvr.it/s4ktbz",ada beberapa faktor risiko serangan jantung yang jarang diketahui sehinggga tidak jarang bisa menimbulkan bahaya tanpa disadari dlvr it s ktbz,"['ada', 'beberapa', 'faktor', 'risiko', 'serangan', 'jantung', 'yang', 'jarang', 'diketahui', 'sehinggga', 'tidak', 'jarang', 'bisa', 'menimbulkan', 'bahaya', 'tanpa', 'disadari', 'dlvr', 'it', 's', 'ktbz']","['ada', 'beberapa', 'faktor', 'risiko', 'serangan', 'jantung', 'yang', 'jarang', 'diketahui', 'sehinggga', 'tidak', 'jarang', 'bisa', 'menimbulkan', 'bahaya', 'tanpa', 'disadari', 'dlvr', 'it', 's', 'ktbz']","['beberapa', 'faktor', 'risiko', 'serangan', 'jantung', 'jarang', 'diketahui', 'sehinggga', 'jarang', 'menimbulkan', 'bahaya', 'disadari', 'dlvr', 'it', 's', 'ktbz']",beberapa faktor risiko serang jantung jarang tahu sehinggga jarang timbul bahaya sadar dlvr it s ktbz,tidak berisiko,beberapa serang jantung jarang tahu sehinggga jarang timbul bahaya sadar dlvr it s ktbz,beberapa faktor risiko serang jantung jarang tahu sehinggga jarang timbul bahaya sadar dlvr it s ktbz
"obesitas adalah salah satu faktor risiko penyakit tidak menular (ptm) seperti serangan jantung koroner, stroke, diabetes, hingga kanker. besarnya beban kesehatan akibat ptm membuat berbagai negara sepakat untuk memasukkan pencegahan ptm pada tujuan pembangunan berkelanjutan/sdgs.",obesitas adalah salah satu faktor risiko penyakit tidak menular ptm seperti serangan jantung koroner stroke diabetes hingga kanker besarnya beban kesehatan akibat ptm membuat berbagai negara sepakat untuk memasukkan pencegahan ptm pada tujuan pembangunan berkelanjutan sdgs,"['obesitas', 'adalah', 'salah', 'satu', 'faktor', 'risiko', 'penyakit', 'tidak', 'menular', 'ptm', 'seperti', 'serangan', 'jantung', 'koroner', 'stroke', 'diabetes', 'hingga', 'kanker', 'besarnya', 'beban', 'kesehatan', 'akibat', 'ptm', 'membuat', 'berbagai', 'negara', 'sepakat', 'untuk', 'memasukkan', 'pencegahan', 'ptm', 'pada', 'tujuan', 'pembangunan', 'berkelanjutan', 'sdgs']","['obesitas', 'adalah', 'salah', 'satu', 'faktor', 'risiko', 'penyakit', 'tidak', 'menular', 'ptm', 'seperti', 'serangan', 'jantung', 'koroner', 'stroke', 'diabetes', 'hingga', 'kanker', 'besarnya', 'beban', 'kesehatan', 'akibat', 'ptm', 'membuat', 'berbagai', 'negara', 'sepakat', 'untuk', 'memasukkan', 'pencegahan', 'ptm', 'pada', 'tujuan', 'pembangunan', 'berkelanjutan', 'sdgs']","['obesitas', 'salah', 'satu', 'faktor', 'risiko', 'penyakit', 'menular', 'ptm', 'serangan', 'jantung', 'koroner', 'stroke', 'diabetes', 'hingga', 'kanker', 'besarnya', 'beban', 'kesehatan', 'akibat', 'ptm', 'membuat', 'berbagai', 'negara', 'sepakat', 'memasukkan', 'pencegahan', 'ptm', 'tujuan', 'pembangunan', 'berkelanjutan', 'sdgs']",obesitas salah satu faktor risiko sakit tular ptm serang jantung koroner stroke diabetes hingga kanker besar beban sehat akibat ptm buat bagai negara sepakat masuk cegah ptm tuju bangun lanjut sdgs,berisiko,obesitas salah satu sakit tular ptm serang jantung koroner stroke diabetes hingga kanker besar beban sehat akibat ptm buat bagai negara sepakat masuk ptm tuju bangun lanjut sdgs,obesitas salah satu faktor risiko sakit tular ptm serang jantung koroner stroke diabetes hingga kanker besar beban sehat akibat ptm buat bagai negara sepakat masuk cegah ptm tuju bangun lanjut sdgs
"ini bener, temen sendiri kena serangan jantung smpe akhirnya ga ketolong krn terlambat ditanganin, pdhl umurnya masih 23 taun, emg penyakit degeneratif skrng mulai nyerang anak2 muda krn bnyk faktor, ya slh satunya pola hidup sama pola makan yg ga bener",ini bener temen sendiri kena serangan jantung smpe akhirnya ga ketolong krn terlambat ditanganin pdhl umurnya masih taun emg penyakit degeneratif skrng mulai nyerang anak muda krn bnyk faktor ya slh satunya pola hidup sama pola makan yg ga bener,"['ini', 'bener', 'temen', 'sendiri', 'kena', 'serangan', 'jantung', 'smpe', 'akhirnya', 'ga', 'ketolong', 'krn', 'terlambat', 'ditanganin', 'pdhl', 'umurnya', 'masih', 'taun', 'emg', 'penyakit', 'degeneratif', 'skrng', 'mulai', 'nyerang', 'anak', 'muda', 'krn', 'bnyk', 'faktor', 'ya', 'slh', 'satunya', 'pola', 'hidup', 'sama', 'pola', 'makan', 'yg', 'ga', 'bener']","['ini', 'benar', 'teman', 'sendiri', 'kena', 'serangan', 'jantung', 'smpe', 'akhirnya', 'tidak', 'ketolong', 'karena', 'terlambat', 'ditanganin', 'padahal', 'umurnya', 'masih', 'tahun', 'memang', 'penyakit', 'degeneratif', 'skrng', 'mulai', 'serang', 'anak', 'muda', 'karena', 'banyak', 'faktor', 'iya', 'salah', 'satunya', 'pola', 'hidup', 'sama', 'pola', 'makan', 'yang', 'tidak', 'benar']","['benar', 'teman', 'sendiri', 'kena', 'serangan', 'jantung', 'smpe', 'akhirnya', 'ketolong', 'terlambat', 'ditanganin', 'padahal', 'umurnya', 'tahun', 'memang', 'penyakit', 'degeneratif', 'skrng', 'mulai', 'serang', 'anak', 'muda', 'banyak', 'faktor', 'iya', 'salah', 'satunya', 'pola', 'hidup', 'sama', 'pola', 'makan', 'benar']",benar teman sendiri kena serang jantung smpe akhir tolong lambat ditanganin padahal umur tahun memang sakit degeneratif skrng mulai serang anak muda banyak faktor iya salah satu pola hidup sama pola makan benar,tidak berisiko,benar sendiri kena serang jantung smpe akhir tolong lambat ditanganin padahal umur tahun memang sakit degeneratif skrng mulai serang anak muda banyak iya salah satu pola hidup sama pola makan benar,benar teman sendiri kena serang jantung smpe akhir tolong lambat ditanganin padahal umur tahun memang sakit degeneratif skrng mulai serang anak muda banyak faktor iya salah satu pola hidup sama pola makan benar
"salah satu tanda anda memiliki faktor risiko serangan jantung, gaya hidup juga berperan 
https://
hajinews.id/2021/07/13/sal
ah-satu-tanda-anda-memiliki-faktor-risiko-serangan-jantung/
…",salah satu tanda anda memiliki faktor risiko serangan jantung gaya hidup juga berperan hajinews id sal ah satu tanda anda memiliki faktor risiko serangan jantung,"['salah', 'satu', 'tanda', 'anda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung', 'gaya', 'hidup', 'juga', 'berperan', 'hajinews', 'id', 'sal', 'ah', 'satu', 'tanda', 'anda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung']","['salah', 'satu', 'tanda', 'anda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung', 'gaya', 'hidup', 'juga', 'berperan', 'hajinews', 'id', 'sal', 'ah', 'satu', 'tanda', 'anda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung']","['salah', 'satu', 'tanda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung', 'gaya', 'hidup', 'berperan', 'hajinews', 'id', 'sal', 'ah', 'satu', 'tanda', 'memiliki', 'faktor', 'risiko', 'serangan', 'jantung']",salah satu tanda milik faktor risiko serang jantung gaya hidup peran hajinews id sal ah satu tanda milik faktor risiko serang jantung,tidak berisiko,salah satu tanda milik serang jantung gaya hidup peran hajinews id sal ah satu tanda milik serang jantung,salah satu tanda milik faktor risiko serang jantung gaya hidup peran hajinews id sal ah satu tanda milik faktor risiko serang jantung
"kalo ini sebenarnya plot nya masih bisa keterima dikitlah walaupun selebihnya absurd , kayaknya sih dia diselingkuhin (dari baju couplenya) terus sok2 nyerahin , eh serangan jantung. salah 1 faktor yang gak mendukung plotwistnya sih aktornya",kalo ini sebenarnya plot nya masih bisa keterima dikitlah walaupun selebihnya absurd kayaknya sih dia diselingkuhin dari baju couplenya terus sok nyerahin eh serangan jantung salah faktor yang gak mendukung plotwistnya sih aktornya,"['kalo', 'ini', 'sebenarnya', 'plot', 'nya', 'masih', 'bisa', 'keterima', 'dikitlah', 'walaupun', 'selebihnya', 'absurd', 'kayaknya', 'sih', 'dia', 'diselingkuhin', 'dari', 'baju', 'couplenya', 'terus', 'sok', 'nyerahin', 'eh', 'serangan', 'jantung', 'salah', 'faktor', 'yang', 'gak', 'mendukung', 'plotwistnya', 'sih', 'aktornya']","['kalau', 'ini', 'sebenarnya', 'plot', 'nya', 'masih', 'bisa', 'keterima', 'dikitlah', 'walaupun', 'selebihnya', 'absurd', 'kayaknya', 'sih', 'dia', 'diselingkuhin', 'dari', 'baju', 'couplenya', 'terus', 'sok', 'nyerahin', 'eh', 'serangan', 'jantung', 'salah', 'faktor', 'yang', 'tidak', 'mendukung', 'plotwistnya', 'sih', 'aktornya']","['kalau', 'sebenarnya', 'plot', 'nya', 'keterima', 'dikitlah', 'walaupun', 'selebihnya', 'absurd', 'kayaknya', 'sih', 'diselingkuhin', 'baju', 'couplenya', 'terus', 'sok', 'nyerahin', 'eh', 'serangan', 'jantung', 'salah', 'faktor', 'mendukung', 'plotwistnya', 'sih', 'aktornya']",kalau benar plot nya terima dikit walaupun lebih absurd kayak sih diselingkuhin baju couplenya terus sok nyerahin eh serang jantung salah faktor dukung plotwistnya sih aktor,tidak berisiko,kalau benar plot nya terima dikit walaupun lebih absurd kayak sih diselingkuhin baju couplenya terus sok nyerahin eh serang jantung salah dukung plotwistnya sih aktor,kalau benar plot nya terima dikit walaupun lebih absurd kayak sih diselingkuhin baju couplenya terus sok nyerahin eh serang jantung salah faktor dukung plotwistnya sih aktor
